Hire_ID,Application_Date,Gender,Race,Applied_Department,Outcome,Hire_Date
28441,2024-02-02,Male,Hispanic,Risk,Hired,2022-10-12
28449,2023-08-23,Male,Asian,HR,Hired,2023-02-11
28451,2024-09-21,Male,Hispanic,Risk,Hired,2024-09-27
28467,2025-05-06,Male,Hispanic,IT,Hired,2025-06-12
28501,2023-06-03,Female,Black,Legal,Hired,2024-11-03
28502,2023-11-10,Male,Other,Finance,Hired,2023-10-18
28513,2025-03-27,Male,Asian,Risk,Hired,2023-09-20
28520,2025-05-19,Male,Hispanic,Risk,Hired,2024-05-03
28522,2022-11-15,Male,White,IT,Hired,2024-08-15
28540,2024-07-25,Male,Black,IT,Hired,2022-10-07
28544,2023-07-31,Female,White,Retail Banking,Hired,2023-09-05
28568,2023-09-30,Male,Black,Finance,Hired,2024-12-20
28569,2024-05-29,Male,Black,Risk,Hired,2025-04-20
28572,2023-07-07,Male,Asian,IT,Hired,2023-12-03
28579,2024-02-07,Female,Other,Operations,Hired,2024-01-19
28583,2023-08-08,Female,Other,IT,Hired,2024-09-15
28629,2023-06-28,Female,Other,HR,Hired,2022-09-16
28630,2024-05-28,Male,Asian,Operations,Hired,2024-09-24
28637,2024-07-10,Female,White,Retail Banking,Hired,2025-04-05
28642,2025-07-29,Female,Asian,Risk,Hired,2024-05-28
28645,2024-03-04,Female,Hispanic,Risk,Hired,2023-06-08
28648,2022-12-23,Female,Black,IT,Hired,2024-03-26
28650,2025-01-07,Male,Other,HR,Hired,2023-03-19
28658,2025-02-15,Female,Asian,HR,Hired,2025-04-02
28668,2025-07-05,Female,Asian,IT,Hired,2025-01-07
28669,2025-07-02,Male,Asian,Legal,Hired,2024-12-14
28677,2025-07-05,Male,Black,Finance,Hired,2022-10-05
28689,2025-01-12,Male,Asian,Finance,Hired,2024-11-20
28721,2024-05-10,Female,Asian,Operations,Hired,2023-08-23
28728,2025-01-27,Male,White,Operations,Hired,2025-03-26
28737,2025-03-07,Male,Black,IT,Hired,2023-10-30
28747,2025-07-03,Female,Other,Retail Banking,Hired,2025-05-22
28758,2025-08-11,Male,Hispanic,Finance,Hired,2023-06-20
28760,2025-06-10,Female,White,IT,Hired,2025-05-12
28767,2023-05-15,Female,Other,Retail Banking,Hired,2025-08-12
28775,2025-04-06,Female,Asian,Finance,Hired,2023-03-30
28782,2022-09-24,Female,Black,Finance,Hired,2023-08-16
28786,2023-06-23,Female,Hispanic,HR,Hired,2022-12-14
28792,2025-06-30,Male,Asian,Operations,Hired,2022-11-30
28795,2024-04-22,Female,Asian,HR,Hired,2023-04-22
28798,2023-08-05,Female,Hispanic,Operations,Hired,2023-03-03
28805,2023-05-05,Female,White,Operations,Hired,2024-06-06
28806,2025-08-02,Female,Hispanic,Operations,Hired,2023-08-06
28815,2025-03-24,Female,Other,Finance,Hired,2024-09-04
28823,2023-08-08,Male,Asian,Finance,Hired,2024-08-04
28829,2025-06-01,Male,Asian,IT,Hired,2023-06-19
28834,2024-12-21,Male,Asian,Retail Banking,Hired,2022-12-23
28836,2024-01-28,Other,Other,Risk,Hired,2023-04-02
28839,2023-12-21,Female,White,Operations,Hired,2023-06-02
28850,2024-12-31,Female,Asian,Risk,Hired,2025-02-13
28853,2023-02-16,Male,White,Compliance,Hired,2025-03-14
28866,2024-11-17,Male,Black,Finance,Hired,2023-11-16
28869,2023-03-02,Female,Other,Risk,Hired,2024-09-02
28882,2024-07-13,Male,Other,HR,Hired,2024-02-11
28902,2023-10-20,Male,Hispanic,Retail Banking,Hired,2025-08-22
28903,2023-11-03,Male,Asian,Finance,Hired,2023-12-18
28917,2023-01-13,Female,White,Legal,Hired,2023-04-11
28918,2023-06-07,Male,White,Risk,Hired,2025-05-14
28941,2024-01-22,Female,Black,IT,Hired,2023-12-18
28949,2025-03-09,Male,Asian,Finance,Hired,2022-10-13
28950,2024-03-15,Male,White,Legal,Hired,2024-02-05
28971,2023-06-20,Male,Asian,Compliance,Hired,2022-11-15
28977,2023-03-06,Female,White,IT,Hired,2024-10-03
28981,2024-08-05,Male,White,Risk,Hired,2023-10-07
28987,2024-09-16,Male,White,Retail Banking,Hired,2025-05-04
29028,2024-12-07,Female,Asian,IT,Hired,2023-04-24
29040,2024-10-24,Female,White,Retail Banking,Hired,2025-05-15
29059,2024-10-20,Male,Asian,Retail Banking,Hired,2024-07-01
29074,2025-03-30,Male,Other,Finance,Hired,2023-10-24
29080,2023-04-10,Female,Asian,Operations,Hired,2025-05-07
29082,2023-04-11,Female,Black,Legal,Hired,2025-04-19
29086,2023-10-20,Female,White,Operations,Hired,2024-11-20
29089,2025-05-29,Female,Other,Compliance,Hired,2024-03-02
29119,2024-01-28,Male,Other,Legal,Hired,2025-08-11
29139,2025-08-02,Male,Black,Compliance,Hired,2025-08-29
29148,2024-12-23,Female,Black,Risk,Hired,2025-03-27
29156,2024-04-21,Male,White,HR,Hired,2024-04-12
29161,2022-10-02,Female,Asian,Retail Banking,Hired,2025-03-26
29174,2023-05-25,Female,Black,Operations,Hired,2024-09-12
29175,2024-04-24,Male,Black,Legal,Hired,2024-10-05
29180,2023-10-04,Male,White,Operations,Hired,2025-03-03
29182,2025-08-27,Male,Asian,Operations,Hired,2025-03-21
29195,2022-12-11,Female,Black,Operations,Hired,2022-12-18
29200,2024-06-04,Male,Asian,IT,Hired,2025-05-30
29201,2024-12-01,Male,Other,Compliance,Hired,2025-06-25
29202,2023-01-16,Male,Asian,Legal,Hired,2023-04-26
29218,2023-05-18,Male,White,IT,Hired,2023-02-16
29222,2024-04-21,Male,White,Retail Banking,Hired,2023-05-21
29223,2022-09-30,Male,Asian,Retail Banking,Hired,2023-02-10
29247,2024-06-08,Female,Other,Operations,Hired,2025-06-24
29258,2023-02-07,Male,White,Operations,Hired,2022-09-21
29262,2023-06-06,Male,Other,Compliance,Hired,2023-11-30
29265,2023-03-13,Female,Asian,Compliance,Hired,2025-04-09
29285,2024-10-21,Female,Other,Legal,Hired,2025-02-12
29290,2024-07-01,Female,Other,IT,Hired,2023-09-17
29304,2024-08-22,Male,White,Retail Banking,Hired,2025-03-06
29314,2023-10-16,Male,Other,HR,Hired,2025-03-31
29315,2024-04-19,Male,White,IT,Hired,2023-01-02
29319,2025-08-04,Female,Asian,Finance,Hired,2025-05-16
29336,2023-04-15,Female,Black,Risk,Hired,2024-02-26
29342,2024-05-10,Male,Hispanic,Legal,Hired,2025-03-26
29350,2024-06-29,Female,White,Risk,Hired,2023-04-30
29362,2023-03-30,Female,White,Legal,Hired,2024-07-12
29370,2025-05-24,Male,Other,IT,Hired,2024-07-23
29372,2023-04-24,Male,Asian,Compliance,Hired,2025-02-07
29373,2025-02-15,Male,White,Legal,Hired,2025-06-15
29374,2024-02-07,Female,Black,Legal,Hired,2024-12-04
29378,2025-03-19,Female,Asian,Finance,Hired,2023-08-05
29382,2023-12-24,Male,Other,Finance,Hired,2024-07-01
29387,2022-10-07,Male,White,HR,Hired,2024-10-24
29389,2023-11-10,Female,Black,Finance,Hired,2024-06-11
29390,2023-04-03,Male,Black,Retail Banking,Hired,2022-11-27
29391,2024-11-25,Male,Other,IT,Hired,2024-03-07
29399,2023-09-17,Female,Black,Retail Banking,Hired,2024-12-08
29400,2023-10-25,Male,White,Finance,Hired,2022-12-07
29405,2025-07-21,Female,Hispanic,Retail Banking,Hired,2024-01-13
29408,2023-04-21,Other,Hispanic,Risk,Hired,2023-12-13
29440,2023-03-24,Male,White,Compliance,Hired,2023-05-31
29453,2025-03-19,Female,Hispanic,Operations,Hired,2025-05-28
29461,2024-08-13,Female,Other,Legal,Hired,2023-03-14
29486,2024-05-17,Female,White,Legal,Hired,2023-06-09
29493,2024-03-08,Male,White,Retail Banking,Hired,2024-11-10
29519,2025-06-30,Male,White,Compliance,Hired,2024-03-11
29530,2024-09-11,Female,Other,Legal,Hired,2024-01-03
29556,2022-10-05,Female,Other,Retail Banking,Hired,2024-11-07
29581,2024-09-03,Female,White,Compliance,Hired,2023-03-02
29591,2024-07-27,Male,Hispanic,IT,Hired,2024-05-04
29615,2024-09-30,Male,White,Operations,Hired,2023-04-12
29618,2023-12-08,Female,Asian,Operations,Hired,2025-03-03
29637,2024-11-10,Female,White,Risk,Hired,2023-01-19
29646,2024-05-22,Female,Other,Operations,Hired,2023-11-23
29647,2023-12-04,Female,Hispanic,Risk,Hired,2024-12-30
29667,2024-08-11,Female,Black,Operations,Hired,2024-11-09
29682,2024-11-23,Male,Black,Operations,Hired,2023-08-02
29693,2025-08-27,Male,Hispanic,Legal,Hired,2023-03-11
29697,2023-12-23,Male,White,Finance,Hired,2025-07-03
29703,2025-03-01,Male,Other,IT,Hired,2025-01-12
29708,2022-09-21,Male,Asian,Retail Banking,Hired,2024-01-23
29710,2024-06-28,Male,Hispanic,Legal,Hired,2023-04-24
29716,2022-10-29,Female,Black,HR,Hired,2025-03-30
29720,2022-11-13,Male,Other,HR,Hired,2022-12-02
29730,2023-09-04,Female,Asian,IT,Hired,2024-12-19
29750,2024-06-25,Female,Other,Operations,Hired,2024-06-23
29751,2023-02-26,Male,Asian,Risk,Hired,2023-06-03
29753,2023-10-05,Female,White,Retail Banking,Hired,2024-10-17
29758,2023-03-27,Female,Asian,Operations,Hired,2023-05-25
29760,2023-04-14,Male,White,Compliance,Hired,2022-10-16
29768,2023-08-08,Female,White,Risk,Hired,2024-07-04
29775,2025-08-24,Male,White,Finance,Hired,2024-08-11
29776,2024-07-07,Male,Black,Retail Banking,Hired,2024-08-09
29786,2023-07-04,Female,Other,Compliance,Hired,2025-08-16
29788,2022-11-28,Male,Black,Finance,Hired,2024-09-19
29791,2023-12-23,Female,Black,Retail Banking,Hired,2024-03-19
29824,2025-05-11,Female,Black,Compliance,Hired,2025-07-01
29827,2025-08-03,Female,Other,Finance,Hired,2025-04-20
29850,2022-12-04,Female,White,Risk,Hired,2023-06-12
29861,2025-02-05,Male,Black,Legal,Hired,2023-06-30
29864,2024-09-06,Female,Black,IT,Hired,2023-04-23
29871,2025-06-14,Male,Hispanic,Retail Banking,Hired,2025-02-19
29874,2023-08-05,Female,White,IT,Hired,2024-08-31
29876,2025-01-20,Male,Asian,Compliance,Hired,2025-01-28
29901,2025-09-01,Female,Hispanic,HR,Hired,2023-12-04
29902,2022-11-05,Female,Hispanic,Finance,Hired,2025-06-14
29908,2024-09-03,Male,Hispanic,HR,Hired,2024-11-22
29914,2024-05-16,Female,Black,Compliance,Hired,2024-05-22
29920,2022-12-01,Female,White,Retail Banking,Hired,2023-12-01
29927,2024-08-27,Female,Asian,Retail Banking,Hired,2024-04-17
29934,2025-06-24,Male,White,HR,Hired,2023-11-14
29938,2025-07-31,Male,Black,Legal,Hired,2024-04-22
29950,2024-04-13,Female,White,IT,Hired,2023-01-13
29955,2024-10-25,Female,White,Legal,Hired,2024-08-19
29960,2023-09-08,Female,Asian,Finance,Hired,2023-09-08
29978,2023-04-13,Male,Hispanic,HR,Hired,2024-06-10
29980,2025-07-20,Female,Asian,HR,Hired,2023-11-13
29988,2023-12-07,Female,Hispanic,Finance,Hired,2023-05-30
29998,2024-07-12,Female,Hispanic,Risk,Hired,2023-11-04
30029,2024-12-14,Male,Other,Risk,Hired,2024-06-05
30033,2025-04-18,Female,White,Operations,Hired,2023-01-07
30034,2023-09-03,Male,Black,IT,Hired,2024-01-13
30036,2025-05-05,Male,Other,HR,Hired,2024-07-15
30040,2022-10-14,Female,Other,Retail Banking,Hired,2025-07-30
30043,2025-09-10,Female,Black,Compliance,Hired,2022-11-28
30045,2024-08-18,Female,Hispanic,Retail Banking,Hired,2024-08-27
30057,2024-04-29,Male,Asian,HR,Hired,2024-04-20
30079,2025-05-03,Male,Other,HR,Hired,2022-12-09
30086,2023-12-25,Other,Black,IT,Hired,2025-09-14
30088,2023-02-09,Female,Hispanic,Compliance,Hired,2023-03-19
30089,2025-02-08,Female,Black,IT,Hired,2024-08-15
30108,2024-09-20,Female,Other,Retail Banking,Hired,2024-10-24
30115,2022-10-27,Male,Other,Retail Banking,Hired,2025-05-03
30124,2022-09-23,Female,Hispanic,Retail Banking,Hired,2023-11-17
30150,2022-12-15,Female,Asian,Finance,Hired,2024-06-22
30156,2023-07-24,Male,Black,Finance,Hired,2023-03-29
30169,2025-07-22,Male,Black,Risk,Hired,2024-04-02
30199,2024-02-11,Male,Black,Retail Banking,Hired,2023-12-04
30205,2024-07-04,Female,Other,IT,Hired,2023-07-12
30213,2025-07-21,Male,Black,IT,Hired,2023-03-18
30215,2024-05-17,Male,Black,Finance,Hired,2024-11-11
30217,2025-05-10,Male,Hispanic,Legal,Hired,2024-07-26
30228,2024-10-14,Female,Other,HR,Hired,2023-04-16
30232,2024-01-24,Female,White,Risk,Hired,2024-02-28
30243,2023-01-07,Female,Black,Retail Banking,Hired,2023-04-23
30247,2022-11-02,Female,Black,Legal,Hired,2025-05-27
30256,2024-06-15,Male,Other,IT,Hired,2023-11-17
30271,2024-06-21,Female,Black,Legal,Hired,2023-12-24
30293,2024-09-24,Male,White,Finance,Hired,2025-05-19
30304,2024-12-29,Male,Asian,Finance,Hired,2025-04-13
30313,2023-06-23,Male,Asian,Compliance,Hired,2023-01-09
30320,2022-12-24,Female,White,IT,Hired,2023-02-06
30355,2023-07-26,Female,Hispanic,Operations,Hired,2023-08-15
30365,2023-04-18,Male,Asian,Finance,Hired,2023-04-09
30366,2024-01-26,Female,Asian,Operations,Hired,2022-12-19
30370,2024-11-26,Male,White,Legal,Hired,2024-12-03
30373,2023-02-20,Male,Other,Operations,Hired,2024-05-15
30377,2025-08-18,Female,Black,HR,Hired,2024-05-02
30411,2024-06-12,Female,Other,Operations,Hired,2024-10-15
30416,2023-08-26,Female,Hispanic,Risk,Hired,2023-03-24
30419,2024-09-24,Male,Hispanic,HR,Hired,2022-10-18
30423,2025-07-22,Female,Asian,Risk,Hired,2023-09-29
30426,2023-07-27,Female,Other,Retail Banking,Hired,2024-03-16
30429,2023-04-19,Male,Hispanic,Operations,Hired,2022-12-09
30431,2022-09-30,Male,Asian,HR,Hired,2022-12-22
30441,2023-09-04,Female,Asian,IT,Hired,2024-09-09
30450,2025-03-31,Female,Hispanic,Legal,Hired,2024-11-18
30454,2025-05-31,Female,Black,Retail Banking,Hired,2024-04-21
30458,2023-07-30,Male,Asian,IT,Hired,2023-11-19
30467,2024-07-25,Male,Black,Finance,Hired,2024-11-06
30472,2025-08-24,Female,White,Legal,Hired,2023-08-27
30496,2023-10-10,Female,White,Finance,Hired,2025-08-07
30514,2025-08-18,Male,White,Finance,Hired,2024-02-12
30528,2025-03-25,Female,Asian,Operations,Hired,2024-03-07
30532,2023-06-13,Female,White,Operations,Hired,2023-11-09
30534,2025-08-16,Female,Other,Legal,Hired,2022-11-18
30545,2024-03-24,Female,Asian,Compliance,Hired,2024-06-07
30550,2024-10-01,Female,Black,Compliance,Hired,2024-01-22
30560,2023-03-26,Female,White,Legal,Hired,2024-09-04
30568,2025-07-16,Female,Other,Legal,Hired,2023-10-05
30571,2023-02-25,Male,Other,IT,Hired,2025-08-28
30573,2024-04-09,Female,Asian,Finance,Hired,2023-12-10
30574,2023-02-02,Male,White,Compliance,Hired,2023-02-09
30580,2024-09-09,Female,Hispanic,IT,Hired,2023-03-09
30588,2024-11-23,Male,White,Compliance,Hired,2024-04-28
30604,2022-12-12,Female,Asian,Finance,Hired,2023-05-26
30621,2023-08-10,Male,Hispanic,HR,Hired,2023-11-05
30625,2025-04-22,Female,White,Compliance,Hired,2024-06-14
30626,2024-05-08,Female,Asian,Legal,Hired,2023-03-02
30632,2025-04-10,Male,Asian,Legal,Hired,2023-05-02
30644,2024-11-29,Female,Black,Operations,Hired,2023-05-04
30645,2022-12-04,Male,White,Compliance,Hired,2022-12-19
30657,2023-08-23,Male,Hispanic,IT,Hired,2023-09-06
30660,2023-07-08,Female,Other,Retail Banking,Hired,2022-12-29
30676,2024-08-10,Male,Hispanic,Risk,Hired,2023-12-16
30682,2023-03-13,Female,Asian,Finance,Hired,2024-09-09
30689,2024-03-03,Male,Other,IT,Hired,2024-02-01
30699,2023-11-29,Male,Other,Risk,Hired,2024-04-13
30709,2025-03-06,Female,White,HR,Hired,2022-12-24
30723,2023-07-14,Male,Asian,Finance,Hired,2025-04-05
30727,2022-09-25,Male,Asian,HR,Hired,2023-09-30
30749,2024-09-12,Female,Asian,IT,Hired,2023-10-23
30763,2024-08-20,Female,Asian,IT,Hired,2025-09-05
30773,2022-11-14,Male,Black,HR,Hired,2023-11-17
30794,2025-01-06,Male,Hispanic,Finance,Hired,2025-02-03
30798,2022-12-20,Male,Hispanic,IT,Hired,2025-04-26
30806,2022-11-08,Female,White,Risk,Hired,2024-03-03
30810,2024-08-18,Male,White,HR,Hired,2024-10-23
30817,2023-12-02,Female,White,Risk,Hired,2023-12-01
30818,2022-11-25,Male,Other,Compliance,Hired,2023-07-24
30819,2023-01-02,Female,Hispanic,Operations,Hired,2023-10-12
30821,2022-11-05,Male,Hispanic,Legal,Hired,2023-02-12
30843,2024-12-10,Male,White,Finance,Hired,2023-01-19
30852,2023-09-17,Male,Asian,Retail Banking,Hired,2024-09-09
30883,2022-10-23,Female,Hispanic,Operations,Hired,2023-01-30
30886,2022-09-23,Female,Hispanic,HR,Hired,2023-01-14
30887,2024-01-22,Male,Other,Legal,Hired,2023-04-28
30890,2025-09-08,Female,Hispanic,IT,Hired,2024-04-16
30905,2025-05-30,Female,White,Legal,Hired,2023-10-30
30908,2023-06-12,Female,Black,Retail Banking,Hired,2025-05-30
30914,2025-07-01,Male,Asian,Risk,Hired,2023-10-27
30922,2024-04-09,Female,Black,Retail Banking,Hired,2024-03-18
30925,2024-09-07,Female,Black,Retail Banking,Hired,2023-11-14
30929,2024-12-10,Male,Hispanic,Finance,Hired,2025-03-25
30932,2023-10-27,Male,Other,HR,Hired,2023-03-12
30936,2023-02-13,Female,Asian,Finance,Hired,2022-09-28
30945,2025-05-05,Female,Hispanic,Retail Banking,Hired,2024-09-22
30948,2025-02-14,Male,Black,IT,Hired,2023-03-09
30958,2023-08-03,Female,Black,IT,Hired,2023-02-14
31015,2022-12-20,Male,Black,Retail Banking,Hired,2023-05-19
31020,2024-05-20,Male,Asian,HR,Hired,2025-05-01
31024,2025-05-02,Female,Asian,Retail Banking,Hired,2025-08-07
31034,2023-01-14,Male,Other,Retail Banking,Hired,2024-03-27
31045,2023-11-25,Female,Hispanic,Operations,Hired,2025-02-24
31050,2025-03-28,Male,Other,Risk,Hired,2025-06-06
31058,2025-02-26,Male,White,Finance,Hired,2025-08-30
31070,2024-03-30,Female,Other,Finance,Hired,2022-10-08
31071,2023-02-04,Male,White,Finance,Hired,2025-03-09
31072,2025-04-29,Female,Asian,Retail Banking,Hired,2022-11-25
31078,2024-08-11,Female,Black,IT,Hired,2024-10-30
31094,2025-02-05,Male,Asian,HR,Hired,2022-11-07
31096,2022-12-07,Female,Hispanic,HR,Hired,2023-11-17
31108,2022-12-02,Female,Hispanic,Finance,Hired,2024-01-10
31114,2024-06-23,Female,Black,Risk,Hired,2024-07-21
31126,2023-12-17,Male,Black,Finance,Hired,2024-09-25
31144,2023-05-05,Female,Hispanic,Finance,Hired,2023-12-25
31148,2023-11-05,Male,White,Legal,Hired,2023-09-21
31151,2024-12-15,Female,White,Legal,Hired,2025-06-15
31176,2025-07-13,Male,White,Retail Banking,Hired,2024-11-18
31196,2023-01-28,Male,Black,Retail Banking,Hired,2022-11-25
31203,2023-01-06,Male,Asian,Legal,Hired,2025-06-18
31207,2023-07-03,Female,White,Compliance,Hired,2023-09-18
31218,2023-01-27,Female,White,Retail Banking,Hired,2025-07-27
31224,2024-09-05,Female,Other,Finance,Hired,2024-01-30
31225,2025-05-05,Female,Asian,Retail Banking,Hired,2024-03-19
31227,2025-05-20,Female,Asian,Risk,Hired,2025-08-19
31229,2023-04-09,Male,Other,Risk,Hired,2023-03-01
31231,2025-02-24,Male,White,Finance,Hired,2025-08-14
31233,2023-09-27,Female,White,Retail Banking,Hired,2024-02-12
31244,2023-09-17,Male,White,Risk,Hired,2025-04-04
31276,2024-12-02,Other,Asian,Retail Banking,Hired,2023-04-29
31279,2024-05-11,Female,Black,IT,Hired,2023-01-11
31280,2024-08-25,Male,Black,Compliance,Hired,2024-11-22
31298,2024-07-11,Female,Black,Finance,Hired,2025-08-17
31304,2025-01-19,Female,Hispanic,IT,Hired,2024-07-06
31308,2023-09-18,Female,Other,Finance,Hired,2024-11-06
31321,2023-07-24,Male,Hispanic,Compliance,Hired,2024-08-31
31345,2023-06-24,Male,Other,Compliance,Hired,2023-06-20
31361,2024-09-30,Female,Hispanic,Legal,Hired,2024-08-17
31368,2024-10-18,Female,White,IT,Hired,2024-04-17
31369,2023-10-14,Male,Hispanic,Risk,Hired,2024-07-27
31382,2024-08-09,Male,Other,Retail Banking,Hired,2023-01-29
31389,2024-07-03,Male,Hispanic,Operations,Hired,2024-06-03
31399,2023-07-04,Male,White,Finance,Hired,2023-09-04
31401,2024-02-17,Male,Other,HR,Hired,2024-05-12
31402,2025-01-04,Male,Other,HR,Hired,2024-12-21
31404,2023-06-19,Male,Hispanic,Risk,Hired,2025-03-05
31405,2025-06-14,Female,Black,Retail Banking,Hired,2024-02-18
31406,2023-01-08,Male,Asian,Risk,Hired,2024-09-04
31407,2025-07-23,Male,Other,Finance,Hired,2025-03-16
31433,2024-03-25,Male,Hispanic,Finance,Hired,2024-04-21
31470,2023-04-01,Male,Black,Retail Banking,Hired,2023-05-11
31493,2023-01-16,Male,Black,HR,Hired,2023-05-23
31523,2023-08-09,Male,White,HR,Hired,2023-12-09
31531,2024-12-15,Female,Hispanic,Finance,Hired,2024-08-28
31567,2025-01-23,Male,White,HR,Hired,2023-06-11
31569,2024-12-12,Male,Hispanic,Finance,Hired,2025-06-22
31575,2023-01-13,Male,Hispanic,Retail Banking,Hired,2024-09-25
31591,2024-12-04,Male,Other,Operations,Hired,2024-11-07
31606,2025-01-16,Male,Asian,Risk,Hired,2023-01-27
31608,2024-12-19,Male,White,Legal,Hired,2024-12-11
31624,2024-02-19,Male,White,Risk,Hired,2023-06-13
31654,2025-03-16,Male,White,Retail Banking,Hired,2022-12-24
31662,2024-06-08,Female,White,Compliance,Hired,2022-12-11
31669,2025-06-19,Male,Other,Finance,Hired,2022-11-03
31671,2024-08-12,Male,Other,Risk,Hired,2024-07-17
31677,2025-06-18,Male,Hispanic,IT,Hired,2025-06-17
31685,2024-08-29,Female,Other,Finance,Hired,2023-11-02
31700,2024-12-20,Female,Asian,Operations,Hired,2025-08-26
31701,2023-03-18,Female,White,Finance,Hired,2025-03-31
31710,2023-05-28,Male,Other,Compliance,Hired,2024-03-02
31721,2025-03-27,Female,Other,Legal,Hired,2025-07-25
31738,2023-01-21,Female,White,Operations,Hired,2024-10-09
31742,2022-12-24,Female,Hispanic,HR,Hired,2022-11-27
31752,2024-12-05,Male,Black,Finance,Hired,2023-06-19
31757,2023-03-05,Female,Other,HR,Hired,2025-06-13
31758,2024-06-20,Male,Asian,Legal,Hired,2025-06-07
31760,2023-02-18,Male,Other,Risk,Hired,2024-06-09
31785,2024-06-05,Female,Black,Retail Banking,Hired,2023-04-29
31792,2023-07-11,Female,Hispanic,HR,Hired,2023-03-19
31795,2025-08-16,Male,Black,Operations,Hired,2023-01-07
31813,2023-10-11,Male,Hispanic,IT,Hired,2024-05-21
31826,2023-07-15,Male,Other,Finance,Hired,2022-09-18
31832,2023-08-21,Female,White,Compliance,Hired,2024-04-22
31838,2023-03-12,Male,Other,IT,Hired,2023-03-24
31847,2025-09-12,Male,White,Finance,Hired,2023-01-18
31883,2025-03-07,Male,Asian,Operations,Hired,2024-07-11
31903,2025-02-22,Female,White,Operations,Hired,2023-10-10
31921,2025-03-06,Female,White,Risk,Hired,2023-07-10
31929,2025-08-16,Female,Other,HR,Hired,2025-07-01
31943,2025-07-14,Female,Hispanic,IT,Hired,2023-12-14
31959,2022-10-19,Male,White,Compliance,Hired,2025-07-10
31964,2025-05-04,Male,Hispanic,IT,Hired,2022-12-31
31966,2023-12-20,Male,Asian,Risk,Hired,2022-12-21
31967,2022-12-18,Female,Asian,HR,Hired,2024-02-06
31980,2023-03-27,Male,Hispanic,IT,Hired,2024-04-10
32016,2024-01-14,Male,Asian,HR,Hired,2023-01-26
32022,2024-01-16,Male,Other,HR,Hired,2024-09-16
32038,2025-08-10,Male,Other,Finance,Hired,2025-03-30
32056,2024-01-01,Female,Other,Operations,Hired,2023-10-19
32073,2022-09-24,Male,Asian,Retail Banking,Hired,2023-05-02
32091,2024-02-08,Female,Other,IT,Hired,2024-03-28
32104,2025-03-21,Female,Black,Legal,Hired,2025-01-18
32114,2023-10-29,Male,White,Compliance,Hired,2024-05-07
